feature,coef_without.x,qval_without.x,coef_likely.x,qval_likely.x,coef_PC.x,qval_PC.x,coef_putative.x,qval_putative.x,coef_without.y,qval_without.y,coef_likely.y,qval_likely.y,coef_PC.y,qval_PC.y,coef_putative.y,qval_putative.y,coef_without.x,qval_without.x,coef_likely.x,qval_likely.x,coef_PC.x,qval_PC.x,coef_putative.x,qval_putative.x,coef_without.y,qval_without.y,coef_likely.y,qval_likely.y,coef_PC.y,qval_PC.y,coef_putative.y,qval_putative.y,avg.coef,avg.qval,log.avg.qval,class
k__Viruses.f__Caulimoviridae.g__Cavemovirus,0.62963410164671,1.7965199121850116e-6,0.5763942441560476,1.763577294107091e-6,0.5544173045671112,3.128953480934392e-5,0.5568917204899008,2.4639234658122292e-5,0.5691360271784358,2.6386433337245698e-6,0.5735684502395285,6.5418802856401e-9,0.5415048235869157,1.6242441310722504e-6,0.5437644458649691,4.7518322185807713e-7,0.7586623217250821,5.3008966260091794e-8,0.654905143460855,1.010849904313644e-6,0.7483166902395564,3.981705833454108e-6,0.689771004211007,2.4392041492889735e-7,0.6885944608147039,1.6192628275929172e-7,0.6451469982627662,6.592282089310013e-8,0.6721619170695174,2.126297760776319e-5,0.6885081286200723,1.1090517195226954e-8,0.6307111113833237,5.6890550992666495e-6,12.076966387013865,Not
k__Viruses.f__Caulimoviridae.g__Caulimovirus,0.6296676181419293,1.7965199121850116e-6,0.5765209339692589,1.763577294107091e-6,0.5544010230431259,3.128953480934392e-5,0.5567418805372639,2.4639234658122292e-5,0.5690008441983893,2.6386433337245698e-6,0.5735222414471878,6.5418802856401e-9,0.5414377290947792,1.6242441310722504e-6,0.5437399490066981,4.7518322185807713e-7,0.7588076212764541,5.3008966260091794e-8,0.6550874862825158,1.010849904313644e-6,0.7485207653364865,3.981705833454108e-6,0.6898345605523328,2.4392041492889735e-7,0.6887555346309601,1.6192628275929172e-7,0.6452612134810474,6.592282089310013e-8,0.6723678017826387,2.126297760776319e-5,0.6884700967455936,1.1090517195226954e-8,0.6307585812204163,5.6890550992666495e-6,12.076966387013865,Not
k__Viruses.o__Caudovirales.f__Podoviridae.g__Bcep22likevirus,0.6294118746987285,1.7965199121850116e-6,0.5767755791086081,1.763577294107091e-6,0.5540845340590009,3.128953480934392e-5,0.5562129587931037,2.4639234658122292e-5,0.5687468937177855,2.6386433337245698e-6,0.5733734651114699,6.5418802856401e-9,0.5412868549861765,1.6242441310722504e-6,0.5436164816145438,4.7518322185807713e-7,0.7590865767977858,5.3008966260091794e-8,0.6552906043193893,1.010849904313644e-6,0.7489325767115123,4.020865812256508e-6,0.6898924426721459,2.4392041492889735e-7,0.6890225183178388,1.6192628275929172e-7,0.6454662873040234,6.592282089310013e-8,0.6726898156964253,2.126297760776319e-5,0.688316526486792,1.1090517195226954e-8,0.6307628743997081,5.6915025979417995e-6,12.076536267721295,Not
k__Viruses.f__Virgaviridae.g__Pecluvirus,0.6310453867181335,1.872446128018313e-6,0.574711173250475,1.9082337997180215e-6,0.5578596976857925,4.0790301245499826e-5,0.5617381442359093,2.5166951761298757e-5,0.571110482168324,2.715573931347035e-6,0.5746633550385389,7.104829320708743e-9,0.5425390079536865,1.6242441310722504e-6,0.5449169567367912,4.7518322185807713e-7,0.7568191870014064,5.873769977590752e-8,0.6536220065943216,1.1123934783064379e-6,0.745586757819453,3.981705833454108e-6,0.6874132213092881,2.4150982527860326e-4,0.6867844863234893,1.811794737625633e-7,0.6437852101294358,7.567291986499332e-8,0.6733910427780845,3.860577698423266e-5,0.6898652262164056,1.1090517195226954e-8,0.630990708872471,2.2506026327083008e-5,10.701727447856516,Not
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Jeotgalibacillus,0.6313170195596524,1.7965199121850116e-6,0.5788009411935914,1.763577294107091e-6,0.5527425851568663,3.128953480934392e-5,0.552978533976005,2.4639234658122292e-5,0.5666204869246476,2.6386433337245698e-6,0.5722106827597613,6.5418802856401e-9,0.540059547285206,1.6242441310722504e-6,0.5429124440586773,4.7518322185807713e-7,0.7613608654933035,5.3008966260091794e-8,0.6569950115367085,1.010849904313644e-6,0.7522048880376637,4.988324158846152e-6,0.6906120099916828,2.4392041492889735e-7,0.6913233633577255,1.6192628275929172e-7,0.6471767307373966,6.592282089310013e-8,0.6757626100664582,2.5806635061736607e-5,0.6836981255869218,1.1090517195226954e-8,0.6310484903576418,6.035947335476991e-6,12.017777742166816,Not
k__Viruses.f__Anelloviridae.g__Betatorquevirus,0.6297255556435608,1.7965199121850116e-6,0.5772209002592482,1.763577294107091e-6,0.5546593614683232,3.128953480934392e-5,0.5564312630463376,2.4639234658122292e-5,0.5684226389289052,2.6386433337245698e-6,0.5732156022585956,6.621146052834126e-9,0.5410988928834392,1.6242441310722504e-6,0.5437327271937259,4.7518322185807713e-7,0.759598479471144,5.309449097301704e-8,0.6557020358856896,1.010849904313644e-6,0.749624882749273,4.08753705724772e-6,0.6902625814882287,2.4392041492889735e-7,0.6895814501975431,1.6192628275929172e-7,0.6458843519680887,6.592282089310013e-8,0.6734324117242163,2.256152822854718e-5,0.6883667841997388,1.1090517195226954e-8,0.6310599949603786,5.776839263957757e-6,12.061653864997307,Not
k__Viruses.o__Caudovirales.f__Siphoviridae.g__Lambdalikevirus,0.6322517256910665,1.7965199121850116e-6,0.5797579259882528,1.763577294107091e-6,0.5511400994837925,3.128953480934392e-5,0.5504229826020602,2.4639234658122292e-5,0.5654415961129787,2.6386433337245698e-6,0.5715182583376531,6.5418802856401e-9,0.5393705169602464,1.6242441310722504e-6,0.5422522151566661,4.7518322185807713e-7,0.7623414031600619,5.3008966260091794e-8,0.6576939763336436,1.010849904313644e-6,0.7536984418493762,5.710167142619088e-6,0.6906582071842183,2.4392041492889735e-7,0.6922771086458217,1.6192628275929172e-7,0.6478799348134795,6.592282089310013e-8,0.6770485857210617,2.705302833880191e-5,0.683750518293308,1.1090517195226954e-8,0.6310939685208554,6.1589621017793816e-6,11.997602284585755,Not
k__Viruses.f__Poxviridae.g__Parapoxvirus,0.632070444994688,1.7965199121850116e-6,0.5795633402730154,1.763577294107091e-6,0.5517573465593556,3.128953480934392e-5,0.5512137231249027,2.4639234658122292e-5,0.5657163482711848,2.6386433337245698e-6,0.5716687724145393,6.5418802856401e-9,0.5395167995738466,1.6242441310722504e-6,0.5424740824134395,4.7518322185807713e-7,0.7622076269986013,5.3008966260091794e-8,0.657604771662145,1.010849904313644e-6,0.75346901046449,5.539352905663932e-6,0.6907501620192813,2.4392041492889735e-7,0.6921597421645868,1.6192628275929172e-7,0.6477949171888691,6.592282089310013e-8,0.6768851500913088,2.705302833880191e-5,0.6838423341737576,1.1090517195226954e-8,0.6311684107742508,6.148286211969684e-6,11.999337179700452,Not
k__Viruses.o__Caudovirales.f__Siphoviridae.g__T5likevirus,0.6294760455565317,1.8057113917123497e-6,0.5770372295047127,1.768530511851955e-6,0.5556459352998832,3.222068229933046e-5,0.5576016645663552,2.4639234658122292e-5,0.5692872644586583,2.6386433337245698e-6,0.5734422155017102,6.798240590814133e-9,0.5412770381872078,1.6242441310722504e-6,0.5440418313461671,4.7518322185807713e-7,0.7594066867832507,5.45148620931049e-8,0.6555841187528855,1.026908592904155e-6,0.7493086499208232,4.0516373348018094e-6,0.6903928947639485,2.4599875382431736e-7,0.6894079260782741,1.6192628275929172e-7,0.6457590111809686,6.682104787350971e-8,0.6732190505236851,2.256152822854718e-5,0.6887244862200473,1.1090517195226954e-8,0.6312257530403194,5.834965838016335e-6,12.051642146910188,Not
k__Viruses.f__Narnaviridae.g__Narnavirus,0.6304927200551694,1.7965199121850116e-6,0.5780423175204735,1.763577294107091e-6,0.5539823432217106,3.128953480934392e-5,0.5549764069425968,2.4639234658122292e-5,0.567771608414373,2.6386433337245698e-6,0.5727735579203924,6.5418802856401e-9,0.5406153081593096,1.6242441310722504e-6,0.5434123136788735,4.7518322185807713e-7,0.7604991785301239,5.3008966260091794e-8,0.6563755222163957,1.010849904313644e-6,0.7509205094341788,4.428266057225221e-6,0.6905160753294813,2.4392041492889735e-7,0.690481015087388,1.6192628275929172e-7,0.6465574167854444,6.592282089310013e-8,0.6746481703076418,2.455441374779571e-5,0.6879567856238209,1.1090517195226954e-8,0.6312513280767109,5.922679872004377e-6,12.03672153041571,Not
k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosotenuis,0.6320621847157832,1.7965199121850116e-6,0.5796551000841641,1.763577294107091e-6,0.552500933294187,3.128953480934392e-5,0.551934671761723,2.4639234658122292e-5,0.5657638364078305,2.6386433337245698e-6,0.5717261351259972,6.5418802856401e-9,0.5395244192746852,1.6242441310722504e-6,0.5426942890287797,4.7518322185807713e-7,0.7622987738193762,5.3008966260091794e-8,0.6577038426915658,1.010849904313644e-6,0.75355815535865,5.539352905663932e-6,0.6909734783085957,2.4392041492889735e-7,0.6922878728537567,1.6192628275929172e-7,0.6478934627347908,6.592282089310013e-8,0.6770510761610089,2.705302833880191e-5,0.6840689856096546,1.1090517195226954e-8,0.6313560760769092,6.148286211969684e-6,11.999337179700452,Not
k__Archaea.p__Thaumarchaeota.o__Nitrosopumilales.f__Nitrosopumilaceae.g__Candidatus_Nitrosoarchaeum,0.6325081128235074,1.7965199121850116e-6,0.5800611533221832,1.763577294107091e-6,0.5517525301674712,3.128953480934392e-5,0.5507243486854528,2.4639234658122292e-5,0.5652102807431906,2.6386433337245698e-6,0.5713710730798292,6.5418802856401e-9,0.5391896905475939,1.6242441310722504e-6,0.5423800554240147,4.7518322185807713e-7,0.7627549226879746,5.3008966260091794e-8,0.6580312742079392,1.010849904313644e-6,0.7542662880274276,5.764018307184727e-6,0.6909928800102431,2.4392041492889735e-7,0.692731022433167,1.6192628275929172e-7,0.6482210131058074,6.592282089310013e-8,0.6776579617873382,2.8081178875065728e-5,0.6840923708387848,1.1090517195226954e-8,0.6313715611182453,6.226587208081222e-6,11.986682174927903,Not
k__Viruses.f__Poxviridae.g__Cervidpoxvirus,0.6352406762135777,1.7965199121850116e-6,0.5824211651741448,1.763577294107091e-6,0.546184941576104,3.128953480934392e-5,0.5417442873065694,2.4639234658122292e-5,0.5657446743650459,2.6386433337245698e-6,0.5678010370673733,6.5418802856401e-9,0.5399499371888874,1.6242441310722504e-6,0.5399907066756039,4.7518322185807713e-7,0.7653668773291374,5.3008966260091794e-8,0.6597655623337095,1.010849904313644e-6,0.7583432011093448,9.765548554983996e-6,0.690632490982588,2.4392041492889735e-7,0.6951393233523119,1.6192628275929172e-7,0.6499401639125292,6.592282089310013e-8,0.6800298116847713,6.022313586327941e-7,0.6837486532337267,1.1090517195226954e-8,0.631377719344089,4.759248628791618e-6,12.255420753274938,Not
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Haloferacales.f__Haloferacaceae.g__Halobellus,0.6339505232381714,1.7965199121850116e-6,0.5814715540172932,1.763577294107091e-6,0.5499163344877475,3.128953480934392e-5,0.5473016816078335,2.4639234658122292e-5,0.5648740055137296,2.6386433337245698e-6,0.567230797215429,6.5418802856401e-9,0.5394148518546323,1.6242441310722504e-6,0.5414983593802198,4.7518322185807713e-7,0.764337938922346,5.3008966260091794e-8,0.6591418602291665,1.010849904313644e-6,0.7566587280173812,7.94154770700433e-6,0.6912033676826455,2.4392041492889735e-7,0.6942597913678327,1.6192628275929172e-7,0.6493356414655115,6.592282089310013e-8,0.6794539649767195,6.022313586327941e-7,0.6853077883354113,1.1090517195226954e-8,0.6315848242695044,4.6452485757928895e-6,12.27966567242788,Not
k__Viruses.f__Papillomaviridae.g__Betapapillomavirus,0.6313936893276659,1.7965199121850116e-6,0.5791386772009623,1.763577294107091e-6,0.5548382020001335,3.128953480934392e-5,0.5548902003642232,2.4639234658122292e-5,0.5668178668462316,2.6386433337245698e-6,0.5723075425389749,6.8853234706502875e-9,0.5400357313415863,1.6242441310722504e-6,0.5434987114664871,4.7518322185807713e-7,0.7617683282994956,5.309449097301704e-8,0.6573658782756707,1.010849904313644e-6,0.7526857158124939,5.102138654783533e-6,0.6912882621797717,2.4392041492889735e-7,0.6918195390428301,1.6192628275929172e-7,0.6475673763319144,6.592282089310013e-8,0.6764264169561371,2.705302833880191e-5,0.6843843400811219,1.1440648664901544e-8,0.6316391548791063,6.121009015000134e-6,12.003783603297842,Not
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Rummeliibacillus,0.6319841952448009,1.7965199121850116e-6,0.5797035293644759,1.763577294107091e-6,0.5538173391875576,3.128953480934392e-5,0.5532759036934071,2.4639234658122292e-5,0.5660267851802347,2.6386433337245698e-6,0.5718640035963831,6.650263401863503e-9,0.5396015884432342,1.6242441310722504e-6,0.5430946141388896,4.7518322185807713e-7,0.7623834674940417,5.3008966260091794e-8,0.6578099607695065,1.010849904313644e-6,0.75361286673053,5.539352905663932e-6,0.6913274517976123,2.4392041492889735e-7,0.6924313206027621,1.6192628275929172e-7,0.64800177237918,6.592282089310013e-8,0.6772365257593076,2.7303832238361318e-5,0.6844270496555076,1.1090517195226954e-8,0.6316623983773394,6.163968229636911e-6,11.996789794699293,Not
k__Viruses.o__Caudovirales.f__Podoviridae.g__N4likevirus,0.6312562613695434,1.8084213420881345e-6,0.579184495747587,1.7920722217832798e-6,0.5567923885869883,3.222068229933046e-5,0.5568915525769264,2.5288511935421256e-5,0.5671996886243466,2.6386433337245698e-6,0.5725216092480526,7.633558075763873e-9,0.5401770434875548,1.6485298031938282e-6,0.5440687329367319,4.848205913675176e-7,0.7618451341265563,5.700161462758525e-8,0.6574796641233603,1.067042484301207e-6,0.7526942356484971,5.057379532444667e-6,0.6917663988354499,2.4599875382431736e-7,0.6919507978195916,1.6192628275929172e-7,0.6476747984620655,6.712442731348358e-8,0.6766091437328833,2.705302833880191e-5,0.6884832812780968,1.1090517195226954e-8,0.6322872016627645,6.225619189765781e-6,11.986837652324674,Not
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__Thermincola,0.6273858895026749,2.226348103222901e-5,0.5871628043384775,1.763577294107091e-6,0.5405757082731762,3.128953480934392e-5,0.5348421903736476,2.4639234658122292e-5,0.5749084145348952,2.6386433337245698e-6,0.5738134409192842,6.5418802856401e-9,0.5407967505217367,1.1207305871661413e-5,0.5243814193369988,1.8563288567465663e-5,0.7743894123701578,5.3008966260091794e-8,0.6659082760266437,1.010849904313644e-6,0.7602989007504107,1.83911204663246e-7,0.6923351385585897,2.4392041492889735e-7,0.7038079214724939,1.6192628275929172e-7,0.6560415288296972,6.592282089310013e-8,0.6753574306731648,2.7928476330073045e-6,0.6855261857599584,1.1090517195226954e-8,0.6323457132651255,7.305942824435025e-6,11.826822455458785,Not
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas,0.6303680119050058,1.926427002535049e-6,0.5783529382798275,1.9082337997180215e-6,0.5586371640135633,3.685417308287505e-5,0.559499058582528,2.5977782071789398e-5,0.5684428498091547,2.6386433337245698e-6,0.5731848664163941,8.331761075230472e-9,0.5408088211545963,1.6971272937147783e-6,0.5447213102832311,4.887508083863476e-7,0.7609388108218319,6.051811927171588e-8,0.6568271698059586,1.1215003539393423e-6,0.7513231215365549,5.508791884649954e-6,0.6917550942271523,2.623889614967821e-7,0.6911125639911341,1.7101959071617078e-7,0.6470254334056758,7.256043893017091e-8,0.6754323826893177,2.598248190525292e-5,0.6892614500227583,1.1465510026968893e-8,0.6323556904340428,6.543137244881404e-6,11.937093806462732,Not
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Natronomonas,0.6335039742427486,1.7965199121850116e-6,0.5816572383461629,1.768530511851955e-6,0.5557456752817637,3.128953480934392e-5,0.5534379080177004,2.5288511935421256e-5,0.5656776877062595,2.6386433337245698e-6,0.5708924632511887,7.749483753041627e-9,0.5397107906323674,1.6464934614839992e-6,0.5433221550558408,4.887508083863476e-7,0.7646093823162483,5.610320953902954e-8,0.6595369926450524,1.026908592904155e-6,0.7566684425170255,7.139344103625178e-6,0.6927563891471519,2.4392041492889735e-7,0.694792258391225,1.6192628275929172e-7,0.6497458362352788,6.592282089310013e-8,0.6796702988464078,6.022313586327941e-7,0.6858923792624211,1.1165522540844725e-8,0.6329762419934277,4.6395160351233365e-6,12.280900499941167,Not
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Aliiroseovarius,0.6358367450244901,1.7965199121850116e-6,0.5832265569031094,1.763577294107091e-6,0.5512402718373959,3.128953480934392e-5,0.546879011720389,2.4639234658122292e-5,0.5676255446427594,2.6386433337245698e-6,0.569187447970708,6.5418802856401e-9,0.5410157157087192,1.6242441310722504e-6,0.5413987011350461,4.7518322185807713e-7,0.7669991194344643,5.3008966260091794e-8,0.661133889797866,1.010849904313644e-6,0.7603199453073096,1.2483501320569049e-5,0.6926450252825492,2.4392041492889735e-7,0.6969793207146575,1.6192628275929172e-7,0.6513371156728613,6.592282089310013e-8,0.681032170343417,6.022313586327941e-7,0.6857962044641394,1.1090517195226954e-8,0.6332907991224925,4.929120676640684e-6,12.22034994755419,Not
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Gramella,0.6301817311924275,2.396226542159825e-6,0.5786738778178019,2.3695838112314754e-6,0.5636559303069724,3.128953480934392e-5,0.5651664422735105,3.1173941140373345e-5,0.5639387964304736,2.9912693376386426e-6,0.5734398096652501,1.3174013402085263e-8,0.5411190638620761,2.069240013733082e-6,0.5462926218768417,5.758207679773827e-7,0.7613721468822687,7.981375718731818e-8,0.6572748058268755,1.4274481561319947e-6,0.752492423940478,3.4520261657655864e-5,0.6931734390709559,3.1765777226398493e-7,0.6917717196288037,2.133417449993897e-7,0.6474836008163073,9.326706324417089e-8,0.6762349514764511,2.7303832238361318e-5,0.6908450508660061,1.3679638366830333e-8,0.6333197757458437,8.553005779004414e-6,11.669227783695986,Not
k__Bacteria.p__Chloroflexi.c__Thermomicrobia.g__Thermorudis,0.6578332163778394,0.013153440609567099,0.5775521654901064,0.026052917597885132,0.5324801527296862,0.046417246415553795,0.5673759091318826,0.024875699635665768,0.5913585412496316,0.013301070894245504,0.5881465810734929,0.00902320660981849,0.4953887266687386,0.0391453990712216,0.5161031666797332,0.022511419128780567,0.7982211861126699,0.002318697201954938,0.6902230689726675,0.009414188004640993,0.700252375130324,0.007920799332130737,0.672997934664667,0.00757442102135578,0.7459041456726919,0.002784163287085459,0.6775254075286756,0.005826818616670286,0.6665107297575894,0.007024164802222722,0.6662492724927545,0.004050062577248876,0.634007661233322,0.015087107175377984,4.193914729326407,Not
k__Archaea.p__Thaumarchaeota.o__Nitrosopumilales.f__Nitrosopumilaceae.g__Nitrosopumilus,0.636408805646621,1.7965199121850116e-6,0.5836771741309292,1.763577294107091e-6,0.5524791801693476,3.128953480934392e-5,0.5480839512311209,2.4639234658122292e-5,0.5686849707861116,2.6386433337245698e-6,0.5699495527956785,6.798240590814133e-9,0.5415935270191291,1.6242441310722504e-6,0.5415881229071793,4.848205913675176e-7,0.7678896140447251,5.3008966260091794e-8,0.6618646009935611,1.010849904313644e-6,0.7612482151765694,2.0009827475147359e-7,0.693342070816998,2.4392041492889735e-7,0.6979851504088636,1.6192628275929172e-7,0.6520633538960375,6.592282089310013e-8,0.6815967673425194,6.022313586327941e-7,0.6865082359420006,1.1090517195226954e-8,0.634060205831712,4.162026344390499e-6,12.389508500269832,Not
k__Viruses.o__Caudovirales.f__Podoviridae.g__Phikmvlikevirus,0.633635122026382,1.9472405374206554e-6,0.5821995238822981,1.763577294107091e-6,0.5598990060139682,3.4734817882530456e-5,0.5572615185190289,2.764999245655913e-5,0.5663516779716228,2.6386433337245698e-6,0.5710591431090557,1.070408455127964e-8,0.5402188684007382,1.835566898163371e-6,0.5444436324511154,5.487352093609426e-7,0.7653173221573024,6.539584734934741e-8,0.6601711983252824,1.1838185459767766e-6,0.7580940174992936,7.704043456417324e-5,0.6940054297840139,2.628593907969733e-7,0.6956823198574508,1.6595082422799533e-7,0.6503974536185246,7.256043893017091e-8,0.6801367707566075,6.022313586327941e-7,0.6871592022683506,1.2498996868494564e-8,0.6341270129150647,9.40843922896083e-6,11.573903481146006,Not
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Helicobacteraceae.g__Wolinella,0.6381906119505634,1.7965199121850116e-6,0.5848259807428061,1.763577294107091e-6,0.5520590353807957,3.128953480934392e-5,0.5476003544052701,2.4639234658122292e-5,0.5709536729223758,2.6386433337245698e-6,0.5715181588167978,6.646657196558585e-9,0.5429169752627444,1.6242441310722504e-6,0.5373192767159422,5.487183409716148e-7,0.7701234141673091,5.3008966260091794e-8,0.6634895523303442,1.010849904313644e-6,0.7620567144322475,2.0009827475147359e-7,0.6941532225911687,2.4392041492889735e-7,0.700231489123734,1.6192628275929172e-7,0.6536950115922862,6.592282089310013e-8,0.682918382729181,6.022313586327941e-7,0.6873446141361653,1.1090517195226954e-8,0.6349622792062333,4.166010479778614e-6,12.388551699579303,Not
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Halolactibacillus,0.6363368579207742,1.8084213420881345e-6,0.5839073025274867,1.763577294107091e-6,0.5576206386002018,3.128953480934392e-5,0.553169132585599,2.5977782071789398e-5,0.569480116319623,2.6386433337245698e-6,0.5706229122503685,9.485998505253526e-9,0.5420973176664745,1.6485298031938282e-6,0.5431140105809861,5.487352093609426e-7,0.7685364325810112,6.160386767907684e-8,0.6625085248337382,1.1123934783064379e-6,0.7619824096474674,2.945884624880572e-7,0.6948758092021379,2.4599875382431736e-7,0.6988810498984035,1.6192628275929172e-7,0.6527330282809505,6.605345026966103e-8,0.6820430877056013,6.022313586327941e-7,0.688062158388499,1.1165522540844725e-8,0.6353731743118327,4.265041939913351e-6,12.365058543560574,Not
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Puniceibacterium,0.6291270203210672,8.864953348741618e-6,0.5788052738940531,9.934647083246198e-6,0.5648375716314302,3.128953480934392e-5,0.5796896051116411,3.6201837711658655e-5,0.5721294402753402,1.2205878004005223e-5,0.6004202135952735,3.7256239936654503e-6,0.5442410526666704,7.69093057499295e-6,0.5551950703637644,2.109487737046003e-6,0.7621920423798718,4.860307995984877e-7,0.658078189629955,6.159778278672109e-6,0.7559366391416915,8.412071616784845e-5,0.6916796235719879,2.2297847044421996e-4,0.6929963836268209,9.160543457948598e-7,0.6482572468462036,5.52069276786052e-7,0.6783649573730333,7.337190057813257e-5,0.7000300072424989,5.741975203839169e-8,0.6382487711044564,3.129158330661193e-5,10.372161400521426,Not
k__Archaea.p__Euryarchaeota.c__Halobacteria.o__Halobacteriales.f__Halobacteriaceae.g__Halanaeroarchaeum,0.6310393949939118,7.613275786982695e-6,0.581650686746138,5.970712493631972e-6,0.5670812613168067,3.128953480934392e-5,0.5772434755835697,3.268145771052273e-5,0.568742395826289,1.0581037953236224e-5,0.5907553737705239,1.6818997807951814e-5,0.5417807795177666,7.38353802903617e-6,0.5538758120938974,2.035243515245081e-6,0.765958786088237,4.118770667631646e-7,0.6609911369994106,5.298323496025298e-6,0.759489705655852,8.565862635748922e-7,0.6979246162295534,3.504448245624659e-4,0.6968301535216892,7.174505266452574e-7,0.6512233913477651,4.3323117435401074e-7,0.6807774359851904,1.5480276422046855e-6,0.6926205253589849,1.2001881230341908e-4,0.6386240581897241,3.713143319633768e-5,10.201046691103642,Not
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Rhodocyclales.f__Rhodocyclaceae.g__Azonexus,0.6338262760190251,2.4109062970985118e-5,0.5847254250178583,2.2268617442049103e-5,0.5722079034150188,5.389357141667292e-5,0.5743466909759071,8.119111178374807e-5,0.5733762444281947,3.701517281282596e-5,0.610573484904152,6.303106533489e-6,0.5462725060425411,2.5395964954275874e-5,0.560597628306332,8.183416979493581e-6,0.773998257744899,1.9868811526935656e-6,0.6667337076181813,2.0264388958147416e-5,0.764445014288692,2.7555305359970493e-6,0.7071392170963906,5.691859880505612e-4,0.7039089437113938,2.676088370099212e-6,0.6569301560878639,1.9760567280415937e-6,0.6857017442332763,4.915791831674354e-6,0.7011996454083085,1.8846191265307126e-4,0.6447489278311271,6.566141644836408e-5,9.630999073653756,Not
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Anaerofustis,0.6806103286297442,0.007259696787503996,0.6229675682598094,0.009121040373227427,0.616251143233159,0.016957996234884976,0.5787260693572233,0.024875699635665768,0.6136949460576876,0.011217749844953625,0.6265367346322125,0.014609575588441592,0.5502035201956273,0.022515551242021172,0.5089468235748908,0.03572762177833236,0.8148353368819753,0.001297992648611213,0.6940976713674022,0.004301912699340638,0.7516092305328868,0.0030346647191385155,0.6560794638015706,0.01108761178113369,0.7313467088077893,0.0021602633636679833,0.7024423784831865,0.006796041887844439,0.6692285482765421,0.00488717029960934,0.6499209549480262,0.006012497975016472,0.6542185891899833,0.011366442928712075,4.477089867245522,Not
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Dongia,0.6799346958394895,0.0030077855399334363,0.6028979604482467,0.00548160060168432,0.6140144670288195,0.008186033430857926,0.5735971585448257,0.01364469641394827,0.6163644709299755,0.006928831187132265,0.6099950588949025,0.013600642857391602,0.5547624248523282,0.01518513256756719,0.5193397791754203,0.023304934680769634,0.8203715770440587,5.910688670093043e-4,0.6942164847528621,0.002864022558310795,0.7591091461563145,0.0014974287825865816,0.6753494673605819,0.006135571013402759,0.7412970182081179,0.002043949005617564,0.6722616018330261,0.0029981057286081183,0.6965058843454169,0.003770873831881267,0.6604659250757209,0.005527499749315258,0.6556551950306316,0.0071730110510010185,4.937429761200379,Not
k__Bacteria.o__Haloplasmatales.f__Haloplasmataceae.g__Haloplasma,0.6594893738358437,2.5288356299158484e-5,0.593104908563709,1.3548735829077279e-5,0.5752042366093554,4.199315584800826e-5,0.5932185105759086,2.4639234658122292e-5,0.6013601977756173,7.0359731997340116e-06,0.650672164158014,1.1119716920725438e-6,0.5584482499326471,1.9994067126161653e-5,0.5436908110934403,1.3164602680541267e-5,0.7823587994763448,6.219155351557114e-4,0.6888137725033747,9.636130986590245e-5,0.7594539956229691,1.1870764192774469e-6,0.6942685737059797,2.244041648624376e-6,0.7190817462414979,1.4143859040527651e-5,0.6928725819668364,2.378178873206964e-5,0.6977582020849175,7.806824534209682e-6,0.6904820322658286,6.155677038911539e-7,0.6562673847757677,5.7177006277068104e-5,9.769358728560569,Not
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinopolysporales.f__Actinopolysporaceae.g__Actinopolyspora,0.6646289255293181,0.004290036028274067,0.5764172888961211,0.01245089376868463,0.5858981037879323,0.009465101711044829,0.5508153608417427,0.010455743246627099,0.6103297617302587,0.004253714532745647,0.6311816632952274,0.006305322023786247,0.5518239012710895,0.007389378412828818,0.4989355116740037,0.01460901984042526,0.8572377193026599,0.0013092505595945609,0.7261794536213655,7.701237006023433e-4,0.7726260283018176,7.442026533378111e-4,0.6641895304017551,0.004415780133716143,0.7678824836035384,7.993938696330341e-4,0.7141984134259223,3.1410461592277047e-4,0.6757134333534713,0.0013351320695190003,0.6679564556444538,0.0018585572118195825,0.6572508771675424,0.005047859648660115,5.288790957485507,Not
