feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Salinivibrio	Without_combined	MS2	0.522458670909804	0.108575933315057	77	76	3.02732686767625e-05	0.000175160896974108
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.g__Thermopetrobacter	Without_combined	MS2	1.28841021551085	0.271335512955288	77	10	3.06079586180309e-05	0.000175797145463893
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Derxia	Without_combined	MS2	1.37174852152397	0.287203233207144	77	18	3.06196776564549e-05	0.000175797145463893
k__Archaea.p__Thaumarchaeota.g__Candidatus_Nitrosopelagicus	Without_combined	MS2	-2.72844576780425	0.57691313527101	77	77	3.54729214190085e-05	0.000202877823654098
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.g__Ideonella	Without_combined	MS2	-0.889931711684569	0.185906044492218	77	77	3.65390697744426e-05	0.000208174700209181
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Isosphaeraceae.g__Isosphaera	Without_combined	MS2	1.51909522801163	0.324431238505649	77	77	3.83586856389547e-05	0.000217707502080632
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__Maritalea	Without_combined	MS2	0.780250857979183	0.136957310789651	77	75	4.00169327811427e-05	0.000226255433633305
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Hafnia	Without_combined	MS2	-1.06356381224937	0.228398056945426	77	77	4.12305934467257e-05	0.000232234441118489
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Flexilinea	Without_combined	MS2	0.530161742354598	0.112795676571359	77	2	4.23819435327845e-05	0.000237818679370757
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Oceanospirillaceae.g__Marinospirillum	Without_combined	MS2	0.860663589415913	0.18448851148125	77	41	4.29517160321965e-05	0.000238317916939837
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Moranella	Without_combined	MS2	0.49240802783442	0.105107352304829	77	77	4.26822914558399e-05	0.000238317916939837
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Gallionellales.f__Gallionellaceae.g__Gallionella	Without_combined	MS2	0.497646129612428	0.106076698515742	77	68	4.29357038488e-05	0.000238317916939837
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Longilinea	Without_combined	MS2	0.945157003573634	0.204315504283284	77	77	4.45144889635766e-05	0.00024607079958676
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Mannheimia	Without_combined	MS2	-0.881212516461271	0.18987726782428	77	77	4.5491781765029e-05	0.000250541775868882
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Cyanobacterium	Without_combined	MS2	0.522691407959422	0.112325023288089	77	36	4.84277235421731e-05	0.000265727029177902
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Chelonobacter	Without_combined	MS2	0.529051946779056	0.114065519540095	77	77	5.06597092453191e-05	0.000276952160469814
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella	Without_combined	MS2	0.862454626504636	0.187236081176254	77	10	5.18692090332273e-05	0.000282525691693806
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Treponema	Without_combined	MS2	-0.770729767756229	0.168679555699048	77	77	5.60266645943124e-05	0.00030405711770709
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Amphibacillus	Without_combined	MS2	0.927991889467568	0.204046107612076	77	18	5.83256094873249e-05	0.000315382477482371
k__Viruses.f__Bromoviridae.g__Oleavirus	Without_combined	MS2	0.52631649626812	0.114869907826953	77	52	5.98217184338536e-05	0.000322300345330219
k__Bacteria.p__Firmicutes.c__Clostridia.o__Halanaerobiales.f__Halanaerobiaceae.g__Halothermothrix	Without_combined	MS2	0.84744367559305	0.185977068683802	77	46	6.03350607545066e-05	0.000323892546360835
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Geovibrio	Without_combined	MS2	0.910635999987892	0.181721602375376	77	77	6.23865513472636e-05	0.000333700726091299
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Cryocola	Without_combined	MS2	0.743418671441219	0.16464838173609	77	75	6.4297347973266e-05	0.000342688732746404
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pseudorhodobacter	Without_combined	MS2	1.26933432956153	0.282076014793623	77	59	6.53188304099441e-05	0.000346889645784239
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Crocinitomicaceae.g__Crocinitomix	Without_combined	MS2	0.540794329265759	0.120061675233118	77	1	6.66848181430809e-05	0.00035288371736214
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cytophagaceae.g__Leadbetterella	Without_combined	MS2	0.816183325564597	0.180965938172937	77	71	6.855356197839e-05	0.000361486335680376
k__Viruses.f__Bromoviridae.g__Cucumovirus	Without_combined	MS2	0.543729715389553	0.121031235759757	77	77	6.90583218835617e-05	0.000362861217812213
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Rhodovibrio	Without_combined	MS2	0.962286849954012	0.214746501935193	77	42	7.22912373809692e-05	0.000378510809808103
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Bdellovibrionales.f__Halobacteriovoraceae.g__Halobacteriovorax	Without_combined	MS2	0.816898770461482	0.182004271466722	77	48	7.31564449087594e-05	0.000380362355172466
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae.g__Deefgea	Without_combined	MS2	0.735860400572452	0.156209638507981	77	73	7.3099345974585e-05	0.000380362355172466
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Fictibacillus	Without_combined	MS2	-0.839246491227921	0.186067287693724	77	77	7.34388982537054e-05	0.000380500493739581
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__Luteibacter	Without_combined	MS2	-0.724908185820706	0.162016910851439	77	77	7.57570338506376e-05	0.000391148296305202
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae.g__Kerstersia	Without_combined	MS2	0.731035815894344	0.163995838909008	77	28	7.66548918385503e-05	0.000394414616484167
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Kandleria	Without_combined	MS2	0.529595315483759	0.117830157966166	77	6	7.74540100289588e-05	0.000397152113493316
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Actinomycetaceae.g__Actinotignum	Without_combined	MS2	0.523319565818462	0.117505768180165	77	76	7.8264703791136e-05	0.000399929946863984
k__Archaea.p__Thaumarchaeota.c__Nitrososphaeria.o__Nitrososphaerales.f__Nitrososphaeraceae.g__Nitrososphaera	Without_combined	MS2	0.543992849412924	0.122469903396354	77	2	8.04001284298374e-05	0.000409434900599891
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanosarcinales.f__Methanosarcinaceae.g__Methanohalophilus	Without_combined	MS2	0.540192196869962	0.121694709894319	77	77	8.11714192931418e-05	0.000411951878801713
k__Bacteria.p__Planctomycetes.c__Planctomycetia.o__Planctomycetales.f__Planctomycetaceae.g__Gemmata	Without_combined	MS2	-0.432367877130589	0.0943414404890948	77	77	9.00025955052087e-05	0.00045521720923893
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Salisaeta	Without_combined	MS2	0.795116621120947	0.180181583778607	77	40	9.15248275365572e-05	0.000461347181514781
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Candidatus_Riesia	Without_combined	MS2	0.722297816814197	0.164712803293757	77	3	9.24423322926652e-05	0.000464397797699977
k__Bacteria.p__Aquificae.c__Aquificae.o__Aquificales.f__Aquificaceae.g__Hydrogenobacter	Without_combined	MS2	0.637324357429732	0.145548865706676	77	77	9.69024433381015e-05	0.000485164758396488
k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Pleurocapsa	Without_combined	MS2	0.894701414077266	0.190044271363416	77	77	9.99067199940257e-05	0.000498527827621195
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__Kurthia	Without_combined	MS2	-0.765494662262339	0.175172926519751	77	77	0.000100927646485422	0.000501937827169973
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Halotalea	Without_combined	MS2	0.509543733034383	0.116542913681852	77	59	0.000102679797760604	0.000508949530900062
k__Viruses.f__Poxviridae.g__Alphaentomopoxvirus	Without_combined	MS2	0.522305758848419	0.120088346587377	77	61	0.000106753048097598	0.000527381337279497
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Eremococcus	Without_combined	MS2	0.520266171405966	0.119687991368816	77	76	0.000107541319619439	0.000529516365146047
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Salipiger	Without_combined	MS2	0.916624711217469	0.212154184546776	77	73	0.000112308736343421	0.000551165316642463
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Joostella	Without_combined	MS2	0.739104593011758	0.169803169065522	77	66	0.000114008422820007	0.000557666199780758
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Aestuariivita	Without_combined	MS2	0.742929711838415	0.172550323617956	77	64	0.00011946806358533	0.000580552322063351
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Myxococcales.f__Myxococcaceae.g__Corallococcus	Without_combined	MS2	0.483150048743351	0.111783976890301	77	28	0.000119414734751604	0.000580552322063351
k__Archaea.p__Euryarchaeota.c__Methanomicrobia.o__Methanomicrobiales.f__Methanoregulaceae.g__Methanoregula	Without_combined	MS2	0.520862676863308	0.120886133685546	77	38	0.000120500539276085	0.000583662221184162
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Legionellales.f__Legionellaceae.g__Fluoribacter	Without_combined	MS2	0.548243860469406	0.127597266655457	77	6	0.000125810559012749	0.000607403575493369
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Enterovirus	Without_combined	MS2	0.72954944761252	0.170417883286764	77	34	0.000130039153560216	0.00062578712409075
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae.g__Sphingorhabdus	Without_combined	MS2	0.747312981222954	0.152084895739389	77	75	0.000134188399103145	0.000643671449891538
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Proteiniclasticum	Without_combined	MS2	1.1295502297384	0.265040625212534	77	76	0.000138821492329008	0.000663754209303005
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Hyphomonadaceae.g__Hellea	Without_combined	MS2	0.741005797729234	0.174384789054338	77	77	0.000141210826078296	0.000671706044222091
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter	Without_combined	MS2	0.526840163615135	0.123816569164967	77	77	0.000141388024103238	0.000671706044222091
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Pseudoduganella	Without_combined	MS2	0.677802894929108	0.150285169678493	77	7	0.000143930901227213	0.000681609076830783
k__Bacteria.p__Bacteroidetes.c__Chitinophagia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter	Without_combined	MS2	0.517934556822654	0.122066217540464	77	14	0.00014643835716596	0.000690918701195008
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Micrococcaceae.g__Acaricomes	Without_combined	MS2	0.743934844918726	0.175822050642711	77	77	0.000146826031995711	0.000690918701195008
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Sedimentitalea	Without_combined	MS2	0.522834183579276	0.123376901149135	77	75	0.000148816579620862	0.000698076510713633
k__Bacteria.p__Chlorobi.c__Chlorobia.o__Chlorobiales.f__Chlorobiaceae.g__Chloroherpeton	Without_combined	MS2	0.832117283574906	0.196317629214353	77	39	0.000154277517700184	0.000721417197547715
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.g__Mitsuaria	Without_combined	MS2	1.27276831984341	0.302653726624653	77	8	0.000159204799748341	0.000742123941146656
k__Bacteria.p__Cyanobacteria.o__Chroococcales.g__Thermosynechococcus	Without_combined	MS2	0.518351176691	0.123113786862275	77	77	0.000161355460022338	0.000745141518798809
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Pseudaminobacter	Without_combined	MS2	0.455026147537223	0.108011051266654	77	27	0.000160443360446822	0.000745141518798809
k__Bacteria.p__Bacteroidetes.o__Bacteroidetes_Order_II._Incertae_sedis.f__Rhodothermaceae.g__Salinibacter	Without_combined	MS2	0.526378114946403	0.124991924823111	77	75	0.000160949421499472	0.000745141518798809
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Acidocella	Without_combined	MS2	1.18984849025864	0.282885056432784	77	77	0.00016271418792543	0.00074908977537187
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Salinispira	Without_combined	MS2	0.518641043424788	0.123418781176655	77	75	0.000165502603109924	0.000757238064075251
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Bifidobacteriales.f__Bifidobacteriaceae.g__Parascardovia	Without_combined	MS2	0.517701217069099	0.123185045485776	77	8	0.000165077869127952	0.000757238064075251
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Anaplasmataceae.g__Wolbachia	Without_combined	MS2	-1.0053307494821	0.236860727813717	77	77	0.0001660632090189	0.000757472367518725
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Granulibacter	Without_combined	MS2	1.04973742829158	0.251375626650936	77	66	0.000173132776033478	0.000787304091626245
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacteraceae.g__Ammonifex	Without_combined	MS2	0.456205555333831	0.10934690624125	77	77	0.000181006445629792	0.000820599343449695
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Eggerthia	Without_combined	MS2	0.489960676024427	0.116867013524074	77	10	0.000181679636931122	0.000821147781509356
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Sanguibacteroides	Without_combined	MS2	-0.576741917341589	0.138369571428374	77	77	0.0001923386712011	0.000866689709321319
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc	Without_combined	MS2	-0.747328278937047	0.169547064465929	77	77	0.000196139300956043	0.000881145439642405
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Candidatus_Ruthia	Without_combined	MS2	0.534730052636177	0.129206162733776	77	75	0.000198607201594361	0.000889544905936189
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Fermentimonas	Without_combined	MS2	0.542911769593687	0.131341944912844	77	76	0.000201278807623069	0.00089880356437088
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	Without_combined	MS2	-0.487703446761656	0.118154357604309	77	77	0.000204358238105017	0.000909822455275929
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Thermanaerothrix	Without_combined	MS2	0.725410414603855	0.176084060956937	77	76	0.000209764952036439	0.000931105921427419
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Gluconacetobacter	Without_combined	MS2	0.750697806597643	0.182951868800718	77	2	0.000214912895725264	0.000951117487926988
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Jejuia	Without_combined	MS2	0.445745161907085	0.108577379190993	77	8	0.000220500065542078	0.000972948360418606
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Wohlfahrtiimonas	Without_combined	MS2	0.436709185159918	0.106644240186996	77	19	0.000227180348676373	0.00099945910793422
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Paramesorhizobium	Without_combined	MS2	0.653873445228795	0.150458637053795	77	36	0.000231812389348719	0.00101682897628774
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylocystaceae.g__Terasakiella	Without_combined	MS2	0.827217879597163	0.202603298165116	77	76	0.000232550081203073	0.00101706461984991
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermoanaerobacterales_Family_III._Incertae_Sedis.g__Caldicellulosiruptor	Without_combined	MS2	-0.499134971276737	0.114484089348894	77	77	0.000235602072959611	0.0010273908577447
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Ketogulonicigenium	Without_combined	MS2	0.466433647552146	0.114379211397132	77	35	0.000238873879865133	0.00103861245426741
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus	Without_combined	MS2	-1.37864869802565	0.3384288762957	77	77	0.000242535403373415	0.0010504480716691
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Bradyrhizobiaceae.g__Tardiphaga	Without_combined	MS2	1.68416913011848	0.413024173456715	77	4	0.000243008834333673	0.0010504480716691
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae.g__Woodsholea	Without_combined	MS2	1.0821179572099	0.266856667180226	77	73	0.000247875128074281	0.00106837772593175
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.g__Nitratiruptor	Without_combined	MS2	0.514124930161882	0.126162126359154	77	75	0.000248853374103421	0.00106949412512077
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiotrichales.f__Thiotrichaceae.g__Thioploca	Without_combined	MS2	0.500531634267795	0.122702965302912	77	77	0.000249681138840177	0.00106995923185978
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.g__Ignatzschineria	Without_combined	MS2	0.498986171601751	0.122474195621679	77	16	0.000253318884805971	0.00107932716821341
k__Bacteria.p__Cyanobacteria.o__Pleurocapsales.g__Chroococcidiopsis	Without_combined	MS2	0.45307662403327	0.111622704308607	77	1	0.000252667755865735	0.00107932716821341
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Silanimonas	Without_combined	MS2	0.736824090220683	0.18094744893581	77	12	0.000260078817460254	0.00110438917919932
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Cellulomonadaceae.g__Paraoerskovia	Without_combined	MS2	0.813287333416545	0.199847781589552	77	75	0.00026068634962943	0.00110438917919932
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Aurantimonadaceae.g__Fulvimarina	Without_combined	MS2	0.5316017732869	0.126940759208001	77	77	0.000266481269188665	0.00112573195251007
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylococcaceae.g__Methylococcus	Without_combined	MS2	0.530838404607059	0.13218704634727	77	74	0.000285027288426488	0.00120066735946229
k__Bacteria.p__Firmicutes.c__Tissierellia.g__Kallipyga	Without_combined	MS2	0.644731327851731	0.161041818436621	77	68	0.000291158996508007	0.00122303228194183
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Promicromonosporaceae.g__Xylanimonas	Without_combined	MS2	0.845959772678042	0.207731920861759	77	21	0.000294534361906125	0.00123372562297016
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Streptosporangiales.f__Thermomonosporaceae.g__Thermomonospora	Without_combined	MS2	0.541842324052216	0.131200376994206	77	64	0.000317703751250232	0.00132703785985701
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Proteus	Without_combined	MS2	1.69414379074139	0.40439399785313	77	77	0.000325536404076988	0.00135594575031507
k__Bacteria.p__Bacteroidetes.c__Cytophagia.o__Cytophagales.f__Cyclobacteriaceae.g__Mariniradius	Without_combined	MS2	0.657521918153248	0.166448875966986	77	75	0.000365016519800073	0.00151614403615282
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Kordiimonadales.f__Kordiimonadaceae.g__Kordiimonas	Without_combined	MS2	0.669400666900448	0.169852762319924	77	59	0.000376604290870185	0.00155991805159879
k__Viruses.f__Hepeviridae.g__Piscihepevirus	Without_combined	MS2	0.53339011125776	0.134091325905425	77	39	0.000377775480062112	0.00156042260792322
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Hydrogenibacillus	Without_combined	MS2	-0.974613617398299	0.251720480115689	77	69	0.000424422891685536	0.00174824609400663
k__Viruses.o__Picornavirales.f__Picornaviridae.g__Aquamavirus	Without_combined	MS2	0.649323908165965	0.16798033677314	77	36	0.000432325050253134	0.00177587665670279
k__Bacteria.p__Ignavibacteriae.c__Ignavibacteria.o__Ignavibacteriales.f__Ignavibacteriaceae.g__Ignavibacterium	Without_combined	MS2	0.518917057672266	0.131937433871497	77	77	0.000443237023086176	0.00180854869380147
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Corynebacteriales.f__Mycobacteriaceae.g__Mycobacterium	Without_combined	MS2	1.09964661372036	0.283286738664891	77	77	0.000443927554295587	0.00180854869380147
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae.g__Vibrio	Without_combined	MS2	-0.76600768824276	0.18779514700262	77	77	0.000441600885086515	0.00180854869380147
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	Without_combined	MS2	0.818112913557879	0.212198544012762	77	3	0.000445176308731573	0.00180868079531106
k__Bacteria.p__Verrucomicrobia.c__Spartobacteria.g__Terrimicrobium	Without_combined	MS2	1.14256611113138	0.295620139982711	77	75	0.000456181874386899	0.00184834454281558
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Gemmobacter	Without_combined	MS2	0.917438387830068	0.237280325700091	77	31	0.000466347857924931	0.00188440017590862
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae.g__Saccharibacter	Without_combined	MS2	-1.35708136442154	0.349157439792486	77	77	0.000472978751881595	0.00190601464511635
k__Bacteria.p__Firmicutes.c__Clostridia.o__Thermoanaerobacterales.f__Thermodesulfobiaceae.g__Thermodesulfobium	Without_combined	MS2	0.484138785140924	0.124654565598094	77	11	0.000474374127456794	0.00190647115548176
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Eggerthellales.f__Eggerthellaceae.g__Denitrobacterium	Without_combined	MS2	0.598465460723726	0.148908584127854	77	74	0.000479291007501057	0.00192103969852849
k__Bacteria.p__Bacteroidetes.c__Flavobacteriia.o__Flavobacteriales.f__Flavobacteriaceae.g__Capnocytophaga	Without_combined	MS2	-2.03795881002519	0.529244393994367	77	77	0.000484500337439471	0.00193669892949595
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Stappia	Without_combined	MS2	0.747542687081198	0.194531103289973	77	21	0.000496778214554742	0.00198045363282279
k__Viruses.f__Bunyaviridae.g__Orthobunyavirus	Without_combined	MS2	0.513710661763303	0.134423337741112	77	76	0.000501982869903794	0.001995851677933
k__Bacteria.p__Rhodothermaeota.c__Balneolia.o__Balneolales.f__Balneolaceae.g__Balneola	Without_combined	MS2	0.487732653776346	0.127315664427871	77	76	0.000507990709773932	0.00201435249449023
k__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Leptolinea	Without_combined	MS2	0.693788358976223	0.182539085471971	77	77	0.000521699113527864	0.00206320899419131
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Oceaniovalibus	Without_combined	MS2	0.760537919982817	0.200695281108676	77	22	0.000551837446983815	0.00217661083200247
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Phyllobacteriaceae.g__Chelativorans	Without_combined	MS2	1.19498634749201	0.316949011613074	77	68	0.000569782655520533	0.0022414465840186
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Yonghaparkia	Without_combined	MS2	0.764884423511591	0.198037940923752	77	77	0.000575309790290933	0.00225721809541588
k__Bacteria.p__Deferribacteres.c__Deferribacteres.o__Deferribacterales.f__Deferribacteraceae.g__Flexistipes	Without_combined	MS2	0.66008282595156	0.168829004742581	77	45	0.000579307460565561	0.00226692156279208
k__Bacteria.p__Cyanobacteria.o__Nostocales.f__Nostocaceae.g__Richelia	Without_combined	MS2	0.787127567868916	0.208637895076259	77	48	0.000588718784831944	0.00229770297387166
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Lawsonia	Without_combined	MS2	-0.791702602455144	0.209963085897403	77	77	0.000604965678351721	0.00235493184217018
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Propionibacteriales.f__Nocardioidaceae.g__Kribbella	Without_combined	MS2	0.882017986251675	0.235733086713727	77	77	0.000632949310842095	0.00245742983086735
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Methylophilales.f__Methylophilaceae.g__Methylobacillus	Without_combined	MS2	0.996534398038765	0.267941035988394	77	9	0.000660062667441883	0.00254938489996385
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Methylococcales.f__Methylococcaceae.g__Methylovulum	Without_combined	MS2	0.830744543317416	0.210816992381947	77	4	0.00065873854385168	0.00254938489996385
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacteriales.f__Enterobacteriaceae.g__Franconibacter	Without_combined	MS2	0.541150761683363	0.141748376589863	77	73	0.000682808646011153	0.00263040532802742
